Kodas,EAN,Likutis
790701,5901811132544,mała ilość
5914353,5901811137075,średnia ilość
5911641,5901811137341,mała ilość
5911642,5901811137358,mała ilość
5911643,5901811137372,średnia ilość
5911644,5901811137389,mała ilość
5911645,5901811137419,mała ilość
5913151,5901811137464,mała ilość
5912236,5901811137501,średnia ilość
5911430,5901811137808,mała ilość
5913950,5901811142338,mała ilość
5914354,5901811142444,mała ilość
5909831,5901811142956,średnia ilość
5909833,5901811142963,średnia ilość
5909832,5901811142994,mała ilość
5909935,5901811143007,mała ilość
5913156,5901811143076,średnia ilość
5914355,5901811143250,mała ilość
790694,5901811160370,brak
790696,5901811162244,mała ilość
5913949,,mała ilość
5909829,5901811163524,mała ilość
5909306,5901811163708,brak
5911300,5901811166525,mała ilość
5907513,5901811168086,mała ilość
5907512,5901811168093,średnia ilość
5908486,5901811168765,mała ilość
5908487,5901811168772,mała ilość
5914351,5901811169038,średnia ilość
5914694,5901811169113,średnia ilość
5904423,8001011169177,duża ilość
5904421,8001011169184,mała ilość
5911175,5901811169205,mała ilość
5904425,8001011169313,mała ilość
5910460,5901811170614,mała ilość
5910557,5901811170959,mała ilość
5910766,5901811171017,mała ilość
5910767,5901811171024,mała ilość
5913452,5901811172823,mała ilość
5913233,5901811173974,mała ilość
5910552,5901811174063,mała ilość
5914350,5901811174155,brak
5912579,5901811174254,mała ilość
5914241,5901811175992,średnia ilość
5912493,5901811176616,duża ilość
5913941,5901811176852,mała ilość
5913942,5901811176876,mała ilość
5912588,5901811176913,średnia ilość
5912587,5901811176920,średnia ilość
5912586,5901811176937,mała ilość
5912585,5901811176944,mała ilość
5912584,5901811176951,mała ilość
5912583,5901811176968,mała ilość
5913147,590181176975,mała ilość
5913148,5901811176982,brak
5914356,5901811177019,mała ilość
5914357,5901811177026,mała ilość
5914358,5901811177033,mała ilość
5914359,5901811177040,brak
5914360,5901811177057,brak
5912590,5901811177095,mała ilość
5912589,5901811177101,mała ilość
5914692,5901811177354,średnia ilość
5914693,5901811177361,średnia ilość
5913363,5901811178740,mała ilość
5913362,5901811179150,brak
5913944,5901811179501,średnia ilość
5913945,5901811179532,mała ilość
5913946,5901811179549,mała ilość
5913947,5901811179563,brak
5914352,5901811179846,średnia ilość
5914685,5901811179976,mała ilość
5914686,5901811180002,mała ilość
5913361,5901811181252,brak
5913948,,mała ilość
5914683,5901811181818,mała ilość
5913938,5901811182495,mała ilość
5913155,5901811182761,mała ilość
5914687,5901811183027,duża ilość
5913228,5901811184369,duża ilość
5914242,5901811185526,średnia ilość
5914243,5901811185540,średnia ilość
5914684,5901811185557,mała ilość
5914239,5901811185588,mała ilość
5914240,5901811185595,mała ilość
5913226,5901811185656,mała ilość
5913227,5901811185663,średnia ilość
5913154,5901811185823,mała ilość
5914689,5901811186387,mała ilość
5913356,5901811186394,mała ilość
5913357,5901811186400,mała ilość
5913368,5901811186707,mała ilość
5913230,5901811186714,duża ilość
5913229,5901811186738,duża ilość
5913360,5901811187018,mała ilość
5914688,5901811187582,mała ilość
5913232,,brak
5913364,5901811187681,mała ilość
5913936,5901811187711,mała ilość
5913943,5901811187759,średnia ilość
5913449,5901811187766,duża ilość
5914691,5901811187926,mała ilość
5914690,5901811187933,mała ilość
5913935,5901811188503,mała ilość
5913231,5901811188619,mała ilość
5906919,5901703114689,mała ilość
5907741,5904073165213,mała ilość
789844,5903271833320,średnia ilość
18367,5904276097410,duża ilość
1009,5904276097038,mała ilość
5907644,,brak
774978,5906269344143,duża ilość
1007,5906269344044,duża ilość
1008,5906269344075,duża ilość
1060,5906269344464,duża ilość
7191,5906269344105,duża ilość
12318,5906269344525,duża ilość
9364,5906269344082,duża ilość
10766,5906269344181,duża ilość
16388,5904276097168,mała ilość
8076,5906269344198,duża ilość
4042,5904276097274,średnia ilość
4221,5904276097540,duża ilość
1868,5904276097243,duża ilość
15304,5906269344204,duża ilość
7747,5904276097489,mała ilość
12514,5904276097748,duża ilość
763767,5906269344433,mała ilość
776892,,brak
5906592,5904276097731,brak
5906120,5904276097953,mała ilość
5906587,,mała ilość
5906597,,mała ilość
5906122,,mała ilość
776049,5904276097304,mała ilość
8856,5904276097076,średnia ilość
777996,,brak
771315,,brak
776098,,brak
771969,,brak
5297,5904276097359,mała ilość
9871,,brak
760761,,brak
789955,,brak
5905858,5906269344273,duża ilość
5909466,,duża ilość
783342,8710103965299,brak
783345,8710103965305,brak
5906714,8710103993728,brak
5904440,8710103990666,duża ilość
5904174,8710103990673,mała ilość
5904173,8710103990680,brak
5903687,8710103990710,duża ilość
5902714,8710103974611,brak
5912455,8720689039536,brak
5914564,8720689027038,mała ilość
775740,8710103873778,brak
5910272,8720689028028,mała ilość
5910273,8720689028042,mała ilość
5910274,8720689028059,mała ilość
5910275,8720689028110,duża ilość
5910276,8720689028202,średnia ilość
5910277,8720689029049,duża ilość
5914452,8720689041744,duża ilość
5914367,8720689041768,mała ilość
5914453,8720689041959,duża ilość
5913251,8720689041997,średnia ilość
783201,8710103949183,mała ilość
783202,8710103949213,brak
785551,8710103949251,mała ilość
784058,8710103949299,brak
783455,8710103949336,mała ilość
783203,8710103949374,średnia ilość
784016,8710103949411,średnia ilość
784165,8710103949459,brak
788638,8710103982494,duża ilość
789031,8710103982517,brak
787953,8710103982388,mała ilość
789032,8710103982418,średnia ilość
5913594,8720689042376,średnia ilość
5913593,8720689042826,średnia ilość
5913592,8720689042383,średnia ilość
5913250,8720689042390,duża ilość
789365,8710103993001,brak
789843,8710103993063,brak
789423,8710103993162,brak
5906229,8720689016216,duża ilość
5906228,8720689016513,duża ilość
5906230,8720689016520,duża ilość
5906231,8720689017510,brak
5906232,8720689017527,średnia ilość
5906681,8720689017558,duża ilość
5906233,8720689017565,duża ilość
5913249,8720689042178,średnia ilość
5913847,8720689043861,duża ilość
5913248,8720689043298,duża ilość
5913842,8720689041850,średnia ilość
5913247,8720689043045,duża ilość
5913246,8720689043229,mała ilość
5913245,8720689043236,mała ilość
5913844,8720689042314,średnia ilość
5913591,8720689043243,średnia ilość
5913581,8720689043052,duża ilość
5913590,8720689043069,mała ilość
5913589,8720689043076,duża ilość
5906234,8710103993186,średnia ilość
5906235,8720689016575,brak
5906236,8720689016865,brak
5906237,8720689016872,brak
5906238,8720689016889,średnia ilość
5906239,8720689016551,brak
5906240,8720689016735,duża ilość
5906241,8720689016582,brak
5906242,8720689016568,duża ilość
5913244,8720689042406,średnia ilość
5913843,8720689041652,średnia ilość
5913588,8720689041669,mała ilość
5913587,8720689041683,średnia ilość
5913845,8720689041690,średnia ilość
5913846,8720689041300,mała ilość
5913586,8720689041317,mała ilość
5913585,8720689041324,mała ilość
5909360,8720689026437,brak
5913576,8720689041577,średnia ilość
5913577,8720689041584,mała ilość
5914806,8720689049610,średnia ilość
5914807,8720689049627,średnia ilość
5914808,8720689049634,średnia ilość
5914809,8720689049641,średnia ilość
5914850,8720689049658,brak
786387,8710103991618,brak
786388,8710103991625,brak
5913841,8720689043250,średnia ilość
5913839,8720689043274,duża ilość
7581,5012909006941,duża ilość
1503,5012909006156,duża ilość
777931,8710103907640,średnia ilość
778127,8710103907732,średnia ilość
778161,8710103845768,duża ilość
771532,8710103980421,duża ilość
771621,8710103980438,duża ilość
5903689,8710103990819,średnia ilość
6432,8710103558729,mała ilość
783338,8710103941620,brak
5906682,8720689008280,duża ilość
787867,8710103982678,średnia ilość
5906243,8720689017091,średnia ilość
5906244,8720689016599,duża ilość
5909029,8720689026383,duża ilość
5913575,8720689042482,mała ilość
5913574,8720689042499,średnia ilość
5913573,8720689044080,duża ilość
784026,8710103962076,brak
790828,8720689002158,mała ilość
779728,8710103923084,brak
5913571,8720689046138,mała ilość
788637,8710103982708,mała ilość
5906245,8720689016636,brak
5906246,8720689016643,brak
5906247,8720689016667,brak
5906248,8720689016162,brak
5909030,8720689026451,brak
5913569,8720689042505,średnia ilość
5913242,8720689042109,średnia ilość
5913243,8720689042116,średnia ilość
5913838,8720689042512,średnia ilość
5913840,8720689042529,średnia ilość
5913578,8720689042857,średnia ilość
5913580,8720689042864,duża ilość
5912456,8720689021869,mała ilość
5909773,8720689021807,mała ilość
5909255,8720689021852,brak
782959,8710103943969,mała ilość
782960,8710103944010,brak
5903530,8710103952664,brak
5913848,8720689033565,mała ilość
5912454,8720689033527,mała ilość
775728,8710103854364,duża ilość
775729,8710103854371,duża ilość
780941,8710103667056,średnia ilość
780790,8710103667063,duża ilość
21259,8720689035842,średnia ilość
9886,8710103671602,średnia ilość
9899,8710103671688,średnia ilość
768026,8710103781899,duża ilość
768027,8710103781912,średnia ilość
768024,8710103781974,średnia ilość
768025,8710103781998,średnia ilość
771359,8710103826286,duża ilość
771360,8710103826316,duża ilość
771361,8710103855583,średnia ilość
771362,8710103855590,średnia ilość
5914851,8720689050913,brak
5907397,8720689021951,średnia ilość
5903678,8710103990338,duża ilość
5903676,8710103990383,duża ilość
5903672,8710103990406,duża ilość
5903673,8710103990420,duża ilość
5903670,8710103990444,duża ilość
5903667,8710103989639,duża ilość
5909668,8720689036092,duża ilość
5903669,8710103989653,duża ilość
5903666,8710103989677,duża ilość
5903693,8710103989691,duża ilość
5903696,8710103989714,duża ilość
5903698,8710103989752,duża ilość
5903699,8710103990758,duża ilość
5903702,8710103990772,duża ilość
5911427,8720689034890,duża ilość
5903704,8710103985075,duża ilość
5903706,8710103985099,duża ilość
5903708,8710103985112,duża ilość
5903709,8710103985136,duża ilość
5903711,8710103985150,duża ilość
5903713,8710103985174,duża ilość
5907251,8720689027618,duża ilość
5913635,5904042047922,mała ilość
771062,5904042048158,mała ilość
778879,,mała ilość
787779,5904209890095,duża ilość
785886,5904209890101,średnia ilość
767774,,mała ilość
784666,5904209891825,mała ilość
791492,5904209891832,mała ilość
790485,5904209891948,duża ilość
790486,5904209891955,duża ilość
5905654,5904209892907,mała ilość
5905668,5904209893003,mała ilość
5905669,5904209893010,mała ilość
5905670,5904209893027,mała ilość
5909880,5904209893324,mała ilość
5909881,5904209893331,mała ilość
5908951,5904209893416,mała ilość
5908952,5904209893423,mała ilość
5909333,5904209893478,mała ilość
5908953,5904209893508,mała ilość
772600,5904209893621,średnia ilość
5910855,5904209893645,mała ilość
5910858,5904209893683,mała ilość
5910860,5904209893706,mała ilość
5909397,5904209893737,średnia ilość
5909401,5904209893768,mała ilość
5911249,5904209894079,duża ilość
5911251,5904209894109,średnia ilość
5911252,5904209894116,mała ilość
5911253,5904209894123,duża ilość
5911255,5904209894147,średnia ilość
5911270,5904209894161,mała ilość
5911259,5904209894246,średnia ilość
5911261,5904209894260,duża ilość
5911271,5904209894277,mała ilość
5911265,5904209894376,mała ilość
5911268,5904209894420,mała ilość
5911269,5904209894437,mała ilość
5911603,5904209894543,duża ilość
5911604,5904209894550,mała ilość
5911605,5904209894567,duża ilość
5911606,5904209894574,duża ilość
5911607,5904209894581,średnia ilość
5911608,5904209894598,mała ilość
5911609,5904209894604,średnia ilość
5911611,5904209894628,mała ilość
5911615,5904209894666,duża ilość
5911616,5904209894673,średnia ilość
